Time (Days),Gas Volume,Oil Volume,Water Volume ,Gas Production,Oil Production
10/10/06,0.19601,,2,1919.78589,
10/11/06,0.16525,,5,1919.95114,
10/12/06,0.12579,,2,1920.07693,
10/13/06,0.17597,,3,1920.2529,
10/14/06,0.17033,,3,1920.42323,
10/15/06,0.16862,,3,1920.59185,
10/16/06,0.1726,,3,1920.76445,
10/17/06,0.17323,,1,1920.93768,
10/18/06,0.15695,,6,1921.09463,
10/19/06,0.14476,,3,1921.23939,
10/20/06,0.17326,,1,1921.41265,
10/21/06,0.17347,,3,1921.58612,
10/22/06,0.14329,,3,1921.72941,
10/23/06,0.15704,,2,1921.88645,
10/24/06,0.17161,,5,1922.05806,
10/25/06,0.17249,,3,1922.23055,
10/26/06,0.16593,,2,1922.39648,
10/27/06,0.13358,,2,1922.53006,
10/28/06,0.15894,,1,1922.689,
10/29/06,0.16441,,3,1922.85341,
10/30/06,0.16325,,6,1923.01666,
10/31/06,0.16221,,1,1923.17887,
11/1/06,0.16479,,3,1923.34366,
11/2/06,0.16429,,1,1923.50795,
11/3/06,0.1655,,1,1923.67345,
11/4/06,0.16335,,3,1923.8368,
11/5/06,0.16421,,3,1924.00101,
11/6/06,0.16269,,5,1924.1637,
11/7/06,0.17239,,3,1924.33609,
11/8/06,0.16705,,3,1924.50314,
11/9/06,0.17403,,3,1924.67717,
11/10/06,0.16723,,2,1924.8444,
11/11/06,0.17538,,5,1925.01978,
11/12/06,0.152,,2,1925.17178,
11/13/06,0.17571,,4,1925.34749,
11/14/06,0.16825,,2,1925.51574,
11/15/06,0.17208,,4,1925.68782,
11/16/06,0.16514,,3,1925.85296,
11/17/06,0.1662,,5,1926.01916,
11/18/06,0.17,,3,1926.18916,
11/19/06,0.14607,,3,1926.33523,
11/20/06,0.18264,,5,1926.51787,
11/21/06,0.17893,,2,1926.6968,
11/22/06,0.16895,,3,1926.86575,
11/23/06,0.17301,,6,1927.03876,
11/24/06,0.15652,,1,1927.19528,
11/25/06,0.18815,,3,1927.38343,
11/26/06,0.1422,,3,1927.52563,
11/27/06,0.18921,,3,1927.71484,
11/28/06,0.14561,,6,1927.86045,
11/29/06,0.14416,,0,1928.00461,
11/30/06,0.18083,,3,1928.18544,
12/1/06,0.15191,,3,1928.33735,
12/2/06,0.14933,,2,1928.48668,
12/3/06,0.17714,,2,1928.66382,
12/4/06,0.16459,,5,1928.82841,
12/5/06,0.14594,,3,1928.97435,
12/6/06,0.19099,,3,1929.16534,
12/7/06,0.15176,,5,1929.3171,
12/8/06,0.14752,,2,1929.46462,
12/9/06,0.15544,,1,1929.62006,
12/10/06,0.18815,,3,1929.80821,
12/11/06,0.18638,,6,1929.99459,
12/12/06,0.20993,,0,1930.20452,
12/13/06,0.23411,,3,1930.43863,
12/14/06,0.19292,,1,1930.63155,
12/15/06,0.19141,,1,1930.82296,
12/16/06,0.24778,,2,1931.07074,
12/17/06,0.1887,,5,1931.25944,
12/18/06,0.23367,,3,1931.49311,
12/19/06,0.21056,,3,1931.70367,
12/20/06,0.19736,,3,1931.90103,
12/21/06,0.24636,,3,1932.14739,
12/22/06,0.18981,,3,1932.3372,
12/23/06,0.20583,,5,1932.54303,
12/24/06,0.14366,,1,1932.68669,
12/25/06,0.19187,,1,1932.87856,
12/26/06,0.14266,,5,1933.02122,
12/27/06,0.19245,,1,1933.21367,
12/28/06,0.14396,,3,1933.35763,
12/29/06,0.19157,,6,1933.5492,
12/30/06,0.14369,,3,1933.69289,
12/31/06,0.18235,,2,1933.87524,
1/1/07,0.16553,,3,1934.04077,
1/2/07,0.17392,,3,1934.21469,
1/3/07,0.16504,,5,1934.37973,
1/4/07,0.1778,,2,1934.55753,
1/5/07,0.1587,,5,1934.71623,
1/6/07,0.1796,,1,1934.89583,
1/7/07,0.15532,,3,1935.05115,
1/8/07,0.18198,,6,1935.23313,
1/9/07,0.15444,,5,1935.38757,
1/10/07,0.17996,,1,1935.56753,
1/11/07,0.15621,,3,1935.72374,
1/12/07,0.17125,,1,1935.89499,
1/13/07,0.15628,,5,1936.05127,
1/14/07,0.17232,,2,1936.22359,
1/15/07,0.15889,,3,1936.38248,
1/16/07,0.15164,,5,1936.53412,
1/17/07,0.18213,,3,1936.71625,
1/18/07,0.14726,,3,1936.86351,
1/19/07,0.18286,,5,1937.04637,
1/20/07,0.1406,,1,1937.18697,
1/21/07,0.18844,,3,1937.37541,
1/22/07,0.13996,,3,1937.51537,
1/23/07,0.19117,,3,1937.70654,
1/24/07,0.14354,,3,1937.85008,
1/25/07,0.18568,,3,1938.03576,
1/26/07,0.15835,,3,1938.19411,
1/27/07,0.15604,,5,1938.35015,
1/28/07,0.18749,,3,1938.53764,
1/29/07,0.14707,,3,1938.68471,
1/30/07,0.15833,,2,1938.84304,
1/31/07,0.17995,,3,1939.02299,
2/1/07,0.15334,,3,1939.17633,
2/2/07,0.1598,,3,1939.33613,
2/3/07,0.15578,,3,1939.49191,
2/4/07,0.15653,,3,1939.64844,
2/5/07,0.15726,,3,1939.8057,
2/6/07,0.15804,,3,1939.96374,
2/7/07,0.16291,,3,1940.12665,
2/8/07,0.16223,,5,1940.28888,
2/9/07,0.16886,,3,1940.45774,
2/10/07,0.16932,,3,1940.62706,
2/11/07,0.16376,,3,1940.79082,
2/12/07,0.15814,,5,1940.94896,
2/13/07,0.16087,,3,1941.10983,
2/14/07,0.15631,,5,1941.26614,
2/15/07,0.15717,,3,1941.42331,
2/16/07,0.15658,,3,1941.57989,
2/17/07,0.15674,,8,1941.73663,
2/18/07,0.15741,,3,1941.89404,
2/19/07,0.15801,,1,1942.05205,
2/20/07,0.15543,,3,1942.20748,
2/21/07,0.15808,,3,1942.36556,
2/22/07,0.1559,,3,1942.52146,
2/23/07,0.17238,,5,1942.69384,
2/24/07,0.16008,,2,1942.85392,
2/25/07,0.16116,,3,1943.01508,
2/26/07,0.16216,,2,1943.17724,
2/27/07,0.16304,,2,1943.34028,
2/28/07,0.15977,,5,1943.50005,
3/1/07,0.16182,,5,1943.66187,
3/2/07,0.16137,,0,1943.82324,
3/3/07,0.16002,,3,1943.98326,
3/4/07,0.15843,,3,1944.14169,
3/5/07,0.15313,,3,1944.29482,
3/6/07,0.16219,,1,1944.45701,
3/7/07,0.14124,,1,1944.59825,
3/8/07,0.13382,,3,1944.73207,
3/9/07,0.15148,,3,1944.88355,
3/10/07,0.15771,,2,1945.04126,
3/11/07,0.16054,,2,1945.2018,
3/12/07,0.15882,,3,1945.36062,
3/13/07,0.1593,,2,1945.51992,
3/14/07,0.1544,,3,1945.67432,
3/15/07,0.1413,,2,1945.81562,
3/16/07,0.13549,,2,1945.95111,
3/17/07,0.15573,,3,1946.10684,
3/18/07,0.15814,,3,1946.26498,
3/19/07,0.15992,,3,1946.4249,
3/20/07,0.16058,,1,1946.58548,
3/21/07,0.15972,,1,1946.7452,
3/22/07,0.15864,,1,1946.90384,
3/23/07,0.11496,,1,1947.0188,
3/24/07,0.18112,,4,1947.19992,
3/25/07,0.17189,,3,1947.37181,
3/26/07,0.16104,,5,1947.53285,
3/27/07,0.16425,,3,1947.6971,
3/28/07,0.16796,,5,1947.86506,
3/29/07,0.16198,,3,1948.02704,
3/30/07,0.15564,,3,1948.18268,
3/31/07,0.1498,,3,1948.33248,
4/1/07,0.14826,,6,1948.48074,
4/2/07,0.15785,,5,1948.63859,
4/3/07,0.15717,,3,1948.79576,
4/4/07,0.15725,,3,1948.95301,
4/5/07,0.15645,,3,1949.10946,
4/6/07,0.15685,,11,1949.26631,
4/7/07,0.15782,,3,1949.42413,
4/8/07,0.15638,,3,1949.58051,
4/9/07,0.15138,,2,1949.73189,
4/10/07,0.13638,,6,1949.86827,
4/11/07,0.13056,,3,1949.99883,
4/12/07,0.15544,,3,1950.15427,
4/13/07,0.1575,,3,1950.31177,
4/14/07,0.15718,,3,1950.46895,
4/15/07,0.16113,,3,1950.63008,
4/16/07,0.15665,,3,1950.78673,
4/17/07,0.17187,,3,1950.9586,
4/18/07,0.15722,,1,1951.11582,
4/19/07,0.117,,1,1951.23282,
4/20/07,0.15456,,5,1951.38738,
4/21/07,0.15852,,3,1951.5459,
4/22/07,0.15861,,3,1951.70451,
4/23/07,0.15498,,2,1951.85949,
4/24/07,0.17114,,5,1952.03063,
4/25/07,0.1634,,3,1952.19403,
4/26/07,0.16052,,3,1952.35455,
4/27/07,0.162,,3,1952.51655,
4/28/07,0.15,,3,1952.66655,
4/29/07,0.1559,,3,1952.82245,
4/30/07,0.14201,,2,1952.96446,
5/1/07,0.14246,,3,1953.10692,
5/2/07,0.14372,,3,1953.25064,
5/3/07,0.1565,,3,1953.40714,
5/4/07,0.15732,,3,1953.56446,
5/5/07,0.15825,,2,1953.72271,
5/6/07,0.1565,,5,1953.87921,
5/7/07,0.13376,,2,1954.01297,
5/8/07,0.12799,,2,1954.14096,
5/9/07,0.14427,,2,1954.28523,
5/10/07,0.15514,,3,1954.44037,
5/11/07,0.15017,,6,1954.59054,
5/12/07,0.151,,3,1954.74154,
5/13/07,0.15435,,3,1954.89589,
5/14/07,0.13217,,2,1955.02806,
5/15/07,0.1624,,3,1955.19046,
5/16/07,0.138,,3,1955.32846,
5/17/07,0.16034,,3,1955.4888,
5/18/07,0.12739,,3,1955.61619,
5/19/07,0.18345,,2,1955.79964,
5/20/07,0.13031,,2,1955.92995,
5/21/07,0.13165,,2,1956.0616,
5/22/07,0.18759,,2,1956.24919,
5/23/07,0.14109,,3,1956.39028,
5/24/07,0.13173,,2,1956.52201,
5/25/07,0.16723,,3,1956.68924,
5/26/07,0.16008,,2,1956.84932,
5/27/07,0.1302,,3,1956.97952,
5/28/07,0.13114,,3,1957.11066,
5/29/07,0.18696,,3,1957.29762,
5/30/07,0.14384,,3,1957.44146,
5/31/07,0.13169,,3,1957.57315,
6/1/07,0.13095,,3,1957.7041,
6/2/07,0.20465,,3,1957.90875,
6/3/07,0.13881,,0,1958.04756,
6/4/07,0.13032,,3,1958.17788,
6/5/07,0.13932,,2,1958.3172,
6/6/07,0.18277,,2,1958.49997,
6/7/07,0.13293,,2,1958.6329,
6/8/07,0.13218,,2,1958.76508,
6/9/07,0.13237,,2,1958.89745,
6/10/07,0.1725,,3,1959.06995,
6/11/07,0.16202,,3,1959.23197,
6/12/07,0.13198,,3,1959.36395,
6/13/07,0.13118,,3,1959.49513,
6/14/07,0.18062,,3,1959.67575,
6/15/07,0.14858,,1,1959.82433,
6/16/07,0.13177,,3,1959.9561,
6/17/07,0.13258,,2,1960.08868,
6/18/07,0.1824,,2,1960.27108,
6/19/07,0.14569,,3,1960.41677,
6/20/07,0.13169,,2,1960.54846,
6/21/07,0.13043,,3,1960.67889,
6/22/07,0.18492,,2,1960.86381,
6/23/07,0.13329,,10,1960.9971,
6/24/07,0.14098,,3,1961.13808,
6/25/07,0.13311,,2,1961.27119,
6/26/07,0.12296,,1,1961.39415,
6/27/07,0.14083,,2,1961.53498,
6/28/07,0.13302,,2,1961.668,
6/29/07,0.13647,,2,1961.80447,
6/30/07,0.10831,,1,1961.91278,
7/1/07,0.18754,,3,1962.10032,
7/2/07,0.18237,,5,1962.28269,
7/3/07,0.1399,,3,1962.42259,
7/4/07,0.14038,,3,1962.56297,
7/5/07,0.1315,,3,1962.69447,
7/6/07,0.19712,,2,1962.89159,
7/7/07,0.13599,,4,1963.02758,
7/8/07,0.13464,,2,1963.16222,
7/9/07,0.13664,,2,1963.29886,
7/10/07,0.13782,,4,1963.43668,
7/11/07,0.13621,,2,1963.57289,
7/12/07,0.13661,,2,1963.7095,
7/13/07,0.19396,,4,1963.90346,
7/14/07,0.13231,,3,1964.03577,
7/15/07,0.13608,,3,1964.17185,
7/16/07,0.14278,,2,1964.31463,
7/17/07,0.14575,,3,1964.46038,
7/18/07,0.13898,,3,1964.59936,
7/19/07,0.13604,,3,1964.7354,
7/20/07,0.13716,,2,1964.87256,
7/21/07,0.15895,,4,1965.03151,
7/22/07,0.12653,,2,1965.15804,
7/23/07,0.11148,,4,1965.26952,
7/24/07,0.16242,,2,1965.43194,
7/25/07,0.15994,,2,1965.59188,
7/26/07,0.15878,,3,1965.75066,
7/27/07,0.11153,,4,1965.86219,
7/28/07,0.1231,,3,1965.98529,
7/29/07,0.16383,,3,1966.14912,
7/30/07,0.17759,,6,1966.32671,
7/31/07,0.1587,,3,1966.48541,
8/1/07,0.15117,,3,1966.63658,
8/2/07,0.13277,,3,1966.76935,
8/3/07,0.10894,,3,1966.87829,
8/4/07,0.15873,,2,1967.03702,
8/5/07,0.15904,,2,1967.19606,
8/6/07,0.15559,,2,1967.35165,
8/7/07,0.15007,,4,1967.50172,
8/8/07,0.10939,,3,1967.61111,
8/9/07,0.12231,,7,1967.73342,
8/10/07,0.15998,,2,1967.8934,
8/11/07,0.16289,,3,1968.05629,
8/12/07,0.12594,,2,1968.18223,
8/13/07,0.10792,,3,1968.29015,
8/14/07,0.15724,,2,1968.44739,
8/15/07,0.15743,,3,1968.60482,
8/16/07,0.16139,,5,1968.76621,
8/17/07,0.1454,,1,1968.91161,
8/18/07,0.12006,,4,1969.03167,
8/19/07,0.11924,,2,1969.15091,
8/20/07,0.15756,,3,1969.30847,
8/21/07,0.15898,,2,1969.46745,
8/22/07,0.15977,,3,1969.62722,
8/23/07,0.13816,,4,1969.76538,
8/24/07,0.09503,,1,1969.86041,
8/25/07,0.1672,,4,1970.02761,
8/26/07,0.11919,,3,1970.1468,
8/27/07,0.15863,,2,1970.30543,
8/28/07,0.15617,,1,1970.4616,
8/29/07,0.15139,,2,1970.61299,
8/30/07,0.12768,,2,1970.74067,
8/31/07,0.13296,,2,1970.87363,
9/1/07,0.13998,,2,1971.01361,
9/2/07,0.16086,,2,1971.17447,
9/3/07,0.16035,,4,1971.33482,
9/4/07,0.15704,,3,1971.49186,
9/5/07,0.1492,,4,1971.64106,
9/6/07,0.13591,,3,1971.77697,
9/7/07,0.13312,,3,1971.91009,
9/8/07,0.11134,,2,1972.02143,
9/9/07,0.15898,,3,1972.18041,
9/10/07,0.1567,,3,1972.33711,
9/11/07,0.15903,,3,1972.49614,
9/12/07,0.10506,,2,1972.6012,
9/13/07,0.12922,,2,1972.73042,
9/14/07,0.15895,,2,1972.88937,
9/15/07,0.15559,,2,1973.04496,
9/16/07,0.13368,,4,1973.17864,
9/17/07,0.10523,,3,1973.28387,
9/18/07,0.15836,,2,1973.44223,
9/19/07,0.15998,,2,1973.60221,
9/20/07,0.14469,,1,1973.7469,
9/21/07,0.09457,,4,1973.84147,
9/22/07,0.14967,,1,1973.99114,
9/23/07,0.15396,,2,1974.1451,
9/24/07,0.15073,,2,1974.29583,
9/25/07,0.14825,,3,1974.44408,
9/26/07,0.12103,,2,1974.56511,
9/27/07,0.11576,,3,1974.68087,
9/28/07,0.15293,,2,1974.8338,
9/29/07,0.15624,,2,1974.99004,
9/30/07,0.15687,,4,1975.14691,
10/1/07,0.14401,,7,1975.29092,
10/2/07,0.10183,,2,1975.39275,
10/3/07,0.14535,,3,1975.5381,
10/4/07,0.16262,,3,1975.70072,
10/5/07,0.17189,,2,1975.87261,
10/6/07,0.13218,,3,1976.00479,
10/7/07,0.10862,,2,1976.11341,
10/8/07,0.09092,,3,1976.20433,
10/9/07,0.15241,,2,1976.35674,
10/10/07,0.14701,,2,1976.50375,
10/11/07,0.09305,,2,1976.5968,
10/12/07,0.16723,,3,1976.76403,
10/13/07,0.16061,,3,1976.92464,
10/14/07,0.15362,,3,1977.07826,
10/15/07,0.09417,,1,1977.17243,
10/16/07,0.14571,,2,1977.31814,
10/17/07,0.16074,,3,1977.47888,
10/18/07,0.16077,,3,1977.63965,
10/19/07,0.12048,,3,1977.76013,
10/20/07,0.11679,,2,1977.87692,
10/21/07,0.08773,,1,1977.96465,
10/22/07,0.14425,,3,1978.1089,
10/23/07,0.15073,,2,1978.25963,
10/24/07,0.10525,,2,1978.36488,
10/25/07,0.13031,,2,1978.49519,
10/26/07,0.12849,,0,1978.62368,
10/27/07,0.16447,,10,1978.78815,
10/28/07,0.15296,,1,1978.94111,
10/29/07,0.13284,,4,1979.07395,
10/30/07,0.16652,,6,1979.24047,
10/31/07,0.18443,,5,1979.4249,
11/1/07,0.151,,6,1979.5759,
11/2/07,0.14468,,3,1979.72058,
11/3/07,0.14777,,4,1979.86835,
11/4/07,0.15089,,4,1980.01924,
11/5/07,0.14567,,4,1980.16491,
11/6/07,0.13883,,2,1980.30374,
11/7/07,0.12126,,1,1980.425,
11/8/07,0.15082,,3,1980.57582,
11/9/07,0.14686,,2,1980.72268,
11/10/07,0.14572,,10,1980.8684,
11/11/07,0.1576,,5,1981.026,
11/12/07,0.16206,,5,1981.18806,
11/13/07,0.15747,,4,1981.34553,
11/14/07,0.15909,,4,1981.50462,
11/15/07,0.14186,,3,1981.64648,
11/16/07,0.11799,,4,1981.76447,
11/17/07,0.14157,,3,1981.90604,
11/18/07,0.1618,,4,1982.06784,
11/19/07,0.15463,,1,1982.22247,
11/20/07,0.15669,,3,1982.37916,
11/21/07,0.13305,,2,1982.51221,
11/22/07,0.10361,,2,1982.61582,
11/23/07,0.16537,,5,1982.78119,
11/24/07,0.15532,,2,1982.93651,
11/25/07,0.09877,,3,1983.03528,
11/26/07,0.15788,,3,1983.19316,
11/27/07,0.15666,,3,1983.34982,
11/28/07,0.16091,,3,1983.51073,
11/29/07,0.13364,,3,1983.64437,
11/30/07,0.11168,,2,1983.75605,
12/1/07,0.14236,,3,1983.89841,
12/2/07,0.1614,,4,1984.05981,
12/3/07,0.15816,,3,1984.21797,
12/4/07,0.13569,,2,1984.35366,
12/5/07,0.09801,,2,1984.45167,
12/6/07,0.15831,,2,1984.60998,
12/7/07,0.15696,,4,1984.76694,
12/8/07,0.15241,,4,1984.91935,
12/9/07,0.09407,,0,1985.01342,
12/10/07,0.12919,,6,1985.14261,
12/11/07,0.09509,,0,1985.2377,
12/12/07,0.13284,,4,1985.37054,
12/13/07,0.144,,5,1985.51454,
12/14/07,0.16109,,2,1985.67563,
12/15/07,0.16896,,1,1985.84459,
12/16/07,0.12244,,2,1985.96703,
12/17/07,0.10421,,3,1986.07124,
12/18/07,0.13923,,2,1986.21047,
12/19/07,0.1143,,2,1986.32477,
12/20/07,0.20844,,2,1986.53321,
12/21/07,0.11382,,2,1986.64703,
12/22/07,0.09569,,2,1986.74272,
12/23/07,0.12814,,3,1986.87086,
12/24/07,0.18985,,1,1987.06071,
12/25/07,0.14132,,1,1987.20203,
12/26/07,0.12,,1,1987.32203,
12/27/07,0.11747,,6,1987.4395,
12/28/07,0.09324,,1,1987.53274,
12/29/07,0.17173,,2,1987.70447,
12/30/07,0.11455,,2,1987.81902,
12/31/07,0.09802,,2,1987.91704,
1/1/08,0.17422,,2,1988.09126,
1/2/08,0.13834,,0,1988.2296,
1/3/08,0.12392,,3,1988.35352,
1/4/08,0.14138,,4,1988.4949,
1/5/08,0.12889,,3,1988.62379,
1/6/08,0.14551,,1,1988.7693,
1/7/08,0.1227,,2,1988.892,
1/8/08,0.1136,,3,1989.0056,
1/9/08,0.155,,2,1989.1606,
1/10/08,0.11593,,3,1989.27653,
1/11/08,0.12007,,2,1989.3966,
1/12/08,0.16409,,6,1989.56069,
1/13/08,0.14351,,0,1989.7042,
1/14/08,0.11915,,1,1989.82335,
1/15/08,0.11374,,2,1989.93709,
1/16/08,0.11006,,3,1990.04715,
1/17/08,0.1079,,2,1990.15505,
1/18/08,0.12328,,2,1990.27833,
1/19/08,0.191,,2,1990.46933,
1/20/08,0.12787,,5,1990.5972,
1/21/08,0.14765,,1,1990.74485,
1/22/08,0.10559,,1,1990.85044,
1/23/08,0.17083,,4,1991.02127,
1/24/08,0.15581,,1,1991.17708,
1/25/08,0.0643,,2,1991.24138,
1/26/08,0.17616,,3,1991.41754,
1/27/08,0.12892,,2,1991.54646,
1/28/08,0.1186,,1,1991.66506,
1/29/08,0.12127,,1,1991.78633,
1/30/08,0.13086,,5,1991.91719,
1/31/08,0.11991,,3,1992.0371,
2/1/08,0.11596,,0,1992.15306,
2/2/08,0.17668,,2,1992.32974,
2/3/08,0.13112,,2,1992.46086,
2/4/08,0.13708,,2,1992.59794,
2/5/08,0.11492,,3,1992.71286,
2/6/08,0.12566,,2,1992.83852,
2/7/08,0.11732,,4,1992.95584,
2/8/08,0.11911,,1,1993.07495,
2/9/08,0.1032,,2,1993.17815,
2/10/08,0.0974,,4,1993.27555,
2/11/08,0.20653,,0,1993.48208,
2/12/08,0.1136,,1,1993.59568,
2/13/08,0.09692,,2,1993.6926,
2/14/08,0.09363,,1,1993.78623,
2/15/08,0.20692,,1,1993.99315,
2/16/08,0.09532,,0,1994.08847,
2/17/08,0.14318,,2,1994.23165,
2/18/08,0.11024,,6,1994.34189,
2/19/08,0.10312,,2,1994.44501,
2/20/08,0.12264,,2,1994.56765,
2/21/08,0.11464,,0,1994.68229,
2/22/08,0.12321,,2,1994.8055,
2/23/08,0.10689,,3,1994.91239,
2/24/08,0.18549,,6,1995.09788,
2/25/08,0.13822,,1,1995.2361,
2/26/08,0.1361,,2,1995.3722,
2/27/08,0.1196,,2,1995.4918,
2/28/08,0.12179,,4,1995.61359,
2/29/08,0.11937,,2,1995.73296,
3/1/08,0.09165,,4,1995.82461,
3/2/08,0.11347,,0,1995.93808,
3/3/08,0.10505,,4,1996.04313,
3/4/08,0.19932,,3,1996.24245,
3/5/08,0.14048,,4,1996.38293,
3/6/08,0.11327,,2,1996.4962,
3/7/08,0.1165,,4,1996.6127,
3/8/08,0.12492,,0,1996.73762,
3/9/08,0.12226,,3,1996.85988,
3/10/08,0.11926,,1,1996.97914,
3/11/08,0.10936,,2,1997.0885,
3/12/08,0.11896,,2,1997.20746,
3/13/08,0.11991,,5,1997.32737,
3/14/08,0.11808,,0,1997.44545,
3/15/08,0.14025,,2,1997.5857,
3/16/08,0.17155,,2,1997.75725,
3/17/08,0.13714,,6,1997.89439,
3/18/08,0.1371,,0,1998.03149,
3/19/08,0.12626,,4,1998.15775,
3/20/08,0.13736,,0,1998.29511,
3/21/08,0.10137,,4,1998.39648,
3/22/08,0.14559,,4,1998.54207,
3/23/08,0.12203,,0,1998.6641,
3/24/08,0.11835,,3,1998.78245,
3/25/08,0.17019,,1,1998.95264,
3/26/08,0.11795,,2,1999.07059,
3/27/08,0.11785,,2,1999.18844,
3/28/08,0.11568,,0,1999.30412,
3/29/08,0.11729,,12,1999.42141,
3/30/08,0.12098,,2,1999.54239,
3/31/08,0.11821,,3,1999.6606,
4/1/08,0.19341,,4,1999.85401,
4/2/08,0.10362,,1,1999.95763,
4/3/08,0.10248,,0,2000.06011,
4/4/08,0.10256,,6,2000.16267,
4/5/08,0.16898,,1,2000.33165,
4/6/08,0.10509,,1,2000.43674,
4/7/08,0.00593,,0,2000.44267,
4/8/08,0.14193,,0,2000.5846,
4/9/08,0.12433,,4,2000.70893,
4/10/08,0.10508,,1,2000.81401,
4/11/08,0.1487,,6,2000.96271,
4/12/08,0.16575,,0,2001.12846,
4/13/08,0.10215,,3,2001.23061,
4/14/08,0.10291,,6,2001.33352,
4/15/08,0.10269,,3,2001.43621,
4/16/08,0.19449,,2,2001.6307,
4/17/08,0.11592,,2,2001.74662,
4/18/08,0.10496,,4,2001.85158,
4/19/08,0.1118,,3,2001.96338,
4/20/08,0.17017,,9,2002.13355,
4/21/08,0.16652,,0,2002.30007,
4/22/08,0.10423,,1,2002.4043,
4/23/08,0.10075,,1,2002.50505,
4/24/08,0.103,,2,2002.60805,
4/25/08,0.11315,,3,2002.7212,
4/26/08,0.31652,,2,2003.03772,
4/27/08,0.28364,,2,2003.32136,
4/28/08,0.22821,,2,2003.54957,
4/29/08,0.2282,,3,2003.77777,
4/30/08,0.10354,,2,2003.88131,
5/1/08,0.12968,,2,2004.01099,
5/2/08,0.19006,,2,2004.20105,
5/3/08,0.01716,,0,2004.21821,
5/4/08,0.2182,,6,2004.43641,
5/5/08,0.10458,,2,2004.54099,
5/6/08,0.09908,,2,2004.64007,
5/7/08,0.20259,,1,2004.84266,
5/8/08,0.10658,,1,2004.94924,
5/9/08,0.10262,,5,2005.05186,
5/10/08,0.10583,,3,2005.15769,
5/11/08,0.1076,,1,2005.26529,
5/12/08,0.21126,,1,2005.47655,
5/13/08,0.11659,,1,2005.59314,
5/14/08,0.10542,,6,2005.69856,
5/15/08,0.10503,,1,2005.80359,
5/16/08,0.1335,,1,2005.93709,
5/17/08,0.15614,,0,2006.09323,
5/18/08,0.09105,,4,2006.18428,
5/19/08,0.09329,,1,2006.27757,
5/20/08,0.15989,,2,2006.43746,
5/21/08,0.15406,,2,2006.59152,
5/22/08,0.1095,,2,2006.70102,
5/23/08,0.10546,,4,2006.80648,
5/24/08,0.10571,,1,2006.91219,
5/25/08,0.20337,,1,2007.11556,
5/26/08,0.12663,,1,2007.24219,
5/27/08,0.10501,,3,2007.3472,
5/28/08,0.10483,,1,2007.45203,
5/29/08,0.12171,,3,2007.57374,
5/30/08,0.20654,,1,2007.78028,
5/31/08,0.10555,,2,2007.88583,
6/1/08,0.10184,,4,2007.98767,
6/2/08,0.10614,,2,2008.09381,
6/3/08,0.16906,,1,2008.26287,
6/4/08,0.15921,,1,2008.42208,
6/5/08,0.11095,,4,2008.53303,
6/6/08,0.10621,,1,2008.63924,
6/7/08,0.10719,,5,2008.74643,
6/8/08,0.17675,,1,2008.92318,
6/9/08,0.13654,,3,2009.05972,
6/10/08,0.10851,,3,2009.16823,
6/11/08,0.10701,,1,2009.27524,
6/12/08,0.10631,,1,2009.38155,
6/13/08,0.1827,,1,2009.56425,
6/14/08,0.13245,,2,2009.6967,
6/15/08,0.10324,,4,2009.79994,
6/16/08,0.10631,,1,2009.90625,
6/17/08,0.10426,,2,2010.01051,
6/18/08,0.18618,,1,2010.19669,
6/19/08,0.12743,,2,2010.32412,
6/20/08,0.10368,,4,2010.4278,
6/21/08,0.10515,,1,2010.53295,
6/22/08,0.10223,,1,2010.63518,
6/23/08,0.19499,,1,2010.83017,
6/24/08,0.11905,,5,2010.94922,
6/25/08,0.10524,,5,2011.05446,
6/26/08,0.10236,,1,2011.15682,
6/27/08,0.1052,,1,2011.26202,
6/28/08,0.17106,,1,2011.43308,
6/29/08,0.12566,,2,2011.55874,
6/30/08,0.10505,,3,2011.66379,
7/1/08,0.10397,,2,2011.76776,
7/2/08,0.15701,,1,2011.92477,
7/3/08,0.15666,,2,2012.08143,
7/4/08,0.10471,,0,2012.18614,
7/5/08,0.10538,,1,2012.29152,
7/6/08,0.10319,,1,2012.39471,
7/7/08,0.1699,,1,2012.56461,
7/8/08,0.14022,,1,2012.70483,
7/9/08,0.10534,,3,2012.81017,
7/10/08,0.10454,,3,2012.91471,
7/11/08,0.10304,,2,2013.01775,
7/12/08,0.15681,,2,2013.17456,
7/13/08,0.12716,,0,2013.30172,
7/14/08,0.09892,,4,2013.40064,
7/15/08,0.09,,0,2013.49064,
7/16/08,0.10117,,2,2013.59181,
7/17/08,0.16296,,2,2013.75477,
7/18/08,0.08452,,0,2013.83929,
7/19/08,0.10532,,5,2013.94461,
7/20/08,0.09064,,3,2014.03525,
7/21/08,0.21546,,2,2014.25071,
7/22/08,0.10377,,0,2014.35448,
7/23/08,0.07341,,0,2014.42789,
7/25/08,0.1906,,6,2014.61849,
7/26/08,0.15907,,2,2014.77756,
7/27/08,0.07871,,2,2014.85627,
7/28/08,0.16077,,0,2015.01704,
7/29/08,0.08396,,4,2015.101,
7/30/08,0.15232,,2,2015.25332,
7/31/08,0.1167,,2,2015.37002,
8/1/08,0.12293,,2,2015.49295,
8/2/08,0.11681,,2,2015.60976,
8/3/08,0.12121,,2,2015.73097,
8/4/08,0.12599,,2,2015.85696,
8/5/08,0.11217,,3,2015.96913,
